time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.2200000000000015,0.0720128564271,-0.784745806973,14.3382778697,6.0896439952,6.25651617148,0.0,0.128378821233,-1.52060619984,3.72972220689,-0.144247445936,-0.103025956511,0.0,470.7864352588366,469.4870177365763,470.05033330695727,470.63733829163937
2.2800000000000016,0.0802714714295,-0.879882520205,14.5640124363,6.08193278517,6.25063379939,0.0,0.147492559676,-1.65135620566,3.79425687353,-0.108025449426,-0.0895802864946,0.0,444.2934044604511,445.3861718063414,443.0401911654774,445.99253302546293
2.3400000000000016,0.089812046296,-0.983134369977,14.7941722754,6.07537859012,6.24505246116,0.0,0.171067872039,-1.79096497696,3.87717085216,-0.11177373444,-0.100984528027,0.0,451.56423357318613,450.63601611837305,452.2422335797754,451.92988028534535
2.4000000000000017,0.100828228128,-1.0946036459,15.0278692489,6.06826608818,6.23894607652,0.0,0.196702785689,-1.92528883824,3.91230989649,-0.137633383343,-0.103397379672,0.0,437.75960131392645,437.549604531541,438.3798591701973,436.2121647677749
2.4600000000000017,0.11356541246,-1.21459041285,15.2650615177,6.0598434168,6.23329250655,0.0,0.228447164104,-2.07503115595,3.9934330114,-0.146517690235,-0.0803297205746,0.0,453.0326751822728,454.8762262059701,452.88841239700264,452.15518841495725
2.520000000000002,0.128224980566,-1.34332646605,15.5052699197,6.05126887869,6.22806766376,0.0,0.260652242491,-2.21693638561,4.01306394942,-0.136530603293,-0.106108547068,0.0,436.3116445308289,434.1470170279615,434.0026756310799,434.820561523782
2.580000000000002,0.145133257792,-1.4816138921,15.7502897299,6.04284333087,6.22154918638,0.0,0.303629289372,-2.39340676451,4.15326863789,-0.149637686917,-0.114255084109,0.0,473.8632569024106,473.22689800516787,474.99676130016815,473.9733252631972
2.640000000000002,0.164750787554,-1.63061741068,16.0033924341,6.03426896163,6.21416685304,0.0,0.351006986983,-2.57416951129,4.28246388962,-0.132038183613,-0.153253499187,0.0,474.52336156128064,471.50598049377527,471.83086746870765,473.16984213050773
2.700000000000002,0.186787766528,-1.78856693612,16.2560156653,6.02607605065,6.20489219997,0.0,0.384216748382,-2.69149506841,4.13849547836,-0.147566892983,-0.157362828438,0.0,382.40256093919476,381.9839722027857,383.70839828106773,382.21029711693114
2.760000000000002,0.211425316955,-1.95520782792,16.5057383879,6.01730440632,6.1953589963,0.0,0.437923305123,-2.86396551576,4.1848498574,-0.143583850817,-0.162118823571,0.0,448.6331322634066,448.22301457800353,448.8988259950198,449.2021857332924
2.820000000000002,0.239408137788,-2.132182432,16.7574799251,6.0087333816,6.18663160793,0.0,0.495658977052,-3.03592479181,4.20587096946,-0.141424107055,-0.124166395811,0.0,440.30795408737856,443.41588528958107,442.28235971815747,442.4410938419538
2.880000000000002,0.271161992149,-2.3200531288,17.0118663885,6.0001067249,6.17930982533,0.0,0.563490143919,-3.22716445067,4.2727655085,-0.148950741211,-0.11807008702,0.0,458.6443710481705,459.1153872635992,458.3742923073911,457.7570048095912
2.940000000000002,0.307367919409,-2.52020655273,17.2723295098,5.99177512571,6.17298550687,0.0,0.644013711365,-3.44533819935,4.40803658393,-0.123919234574,-0.0877527333501,0.0,480.94973562036364,483.2314714032694,480.51913873088256,482.396474409042
3.000000000000002,0.3483430217,-2.73312607219,17.5391264115,5.98505372141,6.1676848572,0.0,0.722286108162,-3.65255388033,4.48419822673,-0.0951477698978,-0.089553201368,0.0,466.9693835937413,466.82281504127786,464.14792390149114,466.38974695311055
3.0600000000000023,0.393855011059,-2.95794543272,17.8082244062,5.97967789985,6.16215944774,0.0,0.79523469083,-3.84190900892,4.48513306885,-0.08033183234,-0.0977152622751,0.0,445.1945460204536,444.518919047628,442.1183550572395,443.3307365160077
3.1200000000000023,0.443870980434,-3.19429850422,18.0775084404,5.97455642981,6.15636299288,0.0,0.872451562944,-4.03696157901,4.49036118482,-0.0980046069961,-0.0944810424719,0.0,447.0483516785015,447.303942141658,446.6664285999631,445.2164481548412
3.1800000000000024,0.498506691101,-3.44218782671,18.3461562575,5.96838969429,6.15043524986,0.0,0.949207334211,-4.22655807998,4.46401634093,-0.114618551346,-0.109230030188,0.0,437.79606691451767,436.55821305082884,438.44892130643655,437.0566372057913
3.2400000000000024,0.558153891458,-3.70227431286,18.6152670501,5.96127723703,6.14365161504,0.0,1.039594061,-4.44355954232,4.50533625483,-0.127832275439,-0.122092517367,0.0,461.3292369950613,460.30132221098864,462.10103698235434,461.04586837060793
3.3000000000000025,0.623112025777,-3.97498594768,18.8851141212,5.9534928222,6.13702044052,0.0,1.12623470391,-4.64748470584,4.48879043504,-0.133854103147,-0.0939777768786,0.0,443.35143352025233,445.64453927354685,444.56500655245,444.05576287112586
3.3600000000000025,0.69340375269,-4.26014063856,19.1540204882,5.94549835858,6.13095253441,0.0,1.21727107097,-4.85835049528,4.47392180713,-0.132043612046,-0.121940077046,0.0,447.6585616170464,445.36764631383335,446.91975782249074,447.0510976296735
3.4200000000000026,0.769257203013,-4.5580802525,19.4218535451,5.9371929865,6.12327745401,0.0,1.31176729548,-5.07364424804,4.45296631232,-0.155909512867,-0.143863802345,0.0,447.7706909514036,445.967979618708,447.39969607407227,445.43372796826316
